Category,ID,Latitude,Longitude,Date,MODIS_Tile,MCD43A4_006_Line_Y_500m,MCD43A4_006_Sample_X_500m,MCD43A4_006_Nadir_Reflectance_Band1,MCD43A4_006_Nadir_Reflectance_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band1_Fill_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_bitmask,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_MODLAND_Description,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill,MCD43A4_006_BRDF_Albedo_Band_Mandatory_Quality_Band2_Fill_Description
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-21,h11v04,1369,1237,0.0604,0.1876,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-22,h11v04,1369,1237,0.0611,0.1887,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-23,h11v04,1369,1237,0.0592,0.1846,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-24,h11v04,1369,1237,0.0593,0.185,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-25,h11v04,1369,1237,0.059,0.1867,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-26,h11v04,1369,1237,0.0582,0.1858,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-27,h11v04,1369,1237,0.0581,0.1868,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-28,h11v04,1369,1237,0.0583,0.1873,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-29,h11v04,1369,1237,0.0582,0.1875,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-04-30,h11v04,1369,1237,0.0581,0.1878,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-01,h11v04,1369,1237,0.0581,0.188,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-02,h11v04,1369,1237,0.0575,0.1905,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-03,h11v04,1369,1237,0.0575,0.1906,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-04,h11v04,1369,1237,0.058,0.1907,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-05,h11v04,1369,1237,0.0576,0.1908,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-06,h11v04,1369,1237,0.0557,0.1981,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-07,h11v04,1369,1237,0.0515,0.1962,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-08,h11v04,1369,1237,0.0516,0.195,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-09,h11v04,1369,1237,0.0522,0.1974,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-10,h11v04,1369,1237,0.0521,0.1979,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-11,h11v04,1369,1237,0.0531,0.1989,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-12,h11v04,1369,1237,0.0484,0.2068,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-13,h11v04,1369,1237,0.0469,0.2149,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-14,h11v04,1369,1237,0.0469,0.2153,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-15,h11v04,1369,1237,0.0406,0.2273,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-16,h11v04,1369,1237,0.0411,0.2365,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-17,h11v04,1369,1237,0.041,0.2371,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-18,h11v04,1369,1237,0.0409,0.2377,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-19,h11v04,1369,1237,0.0408,0.2383,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-20,h11v04,1369,1237,0.0408,0.239,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-21,h11v04,1369,1237,0.0409,0.2396,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-22,h11v04,1369,1237,0.0383,0.2523,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-23,h11v04,1369,1237,0.0384,0.2528,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-24,h11v04,1369,1237,0.0366,0.254,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-25,h11v04,1369,1237,0.0363,0.2535,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-26,h11v04,1369,1237,0.0393,0.259,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-27,h11v04,1369,1237,0.0392,0.259,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-28,h11v04,1369,1237,0.0391,0.259,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-29,h11v04,1369,1237,0.039,0.259,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-30,h11v04,1369,1237,0.0393,0.2604,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-05-31,h11v04,1369,1237,0.0389,0.265,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-01,h11v04,1369,1237,0.036,0.2585,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-02,h11v04,1369,1237,0.037,0.2637,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-03,h11v04,1369,1237,0.0351,0.2659,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-04,h11v04,1369,1237,0.0352,0.2662,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-05,h11v04,1369,1237,0.0312,0.2754,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-06,h11v04,1369,1237,0.0312,0.2757,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-07,h11v04,1369,1237,0.0311,0.276,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-08,h11v04,1369,1237,0.031,0.2763,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-09,h11v04,1369,1237,0.0309,0.2763,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-10,h11v04,1369,1237,0.0305,0.2813,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-11,h11v04,1369,1237,0.0315,0.2772,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-12,h11v04,1369,1237,0.0304,0.2738,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-13,h11v04,1369,1237,0.0304,0.2736,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-14,h11v04,1369,1237,0.0281,0.2917,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-15,h11v04,1369,1237,0.0256,0.3026,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-16,h11v04,1369,1237,0.0256,0.3017,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-17,h11v04,1369,1237,0.0256,0.3021,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-18,h11v04,1369,1237,0.0261,0.3031,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-19,h11v04,1369,1237,0.0256,0.3057,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-20,h11v04,1369,1237,0.0255,0.3063,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-21,h11v04,1369,1237,0.0258,0.3093,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-22,h11v04,1369,1237,0.0258,0.3094,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-23,h11v04,1369,1237,0.0258,0.3095,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-24,h11v04,1369,1237,0.0259,0.3094,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-25,h11v04,1369,1237,0.0259,0.3093,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-26,h11v04,1369,1237,0.0247,0.3106,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-27,h11v04,1369,1237,0.0247,0.3105,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-28,h11v04,1369,1237,0.0239,0.33,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-29,h11v04,1369,1237,0.0239,0.3299,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-06-30,h11v04,1369,1237,0.0259,0.3187,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-01,h11v04,1369,1237,0.0259,0.3186,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-02,h11v04,1369,1237,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-03,h11v04,1369,1237,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-04,h11v04,1369,1237,32767.0,32767.0,255,255,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,,0b11111111,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b1111111,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-05,h11v04,1369,1237,0.0247,0.3161,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-06,h11v04,1369,1237,0.0246,0.3159,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-07,h11v04,1369,1237,0.0246,0.3158,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-08,h11v04,1369,1237,0.0246,0.3156,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-09,h11v04,1369,1237,0.0245,0.3154,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-10,h11v04,1369,1237,0.0371,0.311,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-11,h11v04,1369,1237,0.0282,0.3129,1,1,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,,0b00000001,0b1,"Processed, see other QA (magnitude BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-12,h11v04,1369,1237,0.0285,0.3055,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-13,h11v04,1369,1237,0.0285,0.3051,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-14,h11v04,1369,1237,0.0278,0.3013,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-15,h11v04,1369,1237,0.0278,0.301,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-16,h11v04,1369,1237,0.0278,0.3045,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-17,h11v04,1369,1237,0.0279,0.3057,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-18,h11v04,1369,1237,0.0291,0.3032,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-19,h11v04,1369,1237,0.029,0.3028,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-20,h11v04,1369,1237,0.0289,0.3027,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-21,h11v04,1369,1237,0.0275,0.3015,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-22,h11v04,1369,1237,0.0276,0.301,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-23,h11v04,1369,1237,0.0276,0.3014,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-24,h11v04,1369,1237,0.0269,0.302,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-25,h11v04,1369,1237,0.0266,0.3013,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-26,h11v04,1369,1237,0.0266,0.3002,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-27,h11v04,1369,1237,0.0267,0.2964,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-28,h11v04,1369,1237,0.0267,0.2984,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-29,h11v04,1369,1237,0.0266,0.298,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-30,h11v04,1369,1237,0.0269,0.3003,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
0.303030303,ELKBR121,44.2934,-90.59093,2015-07-31,h11v04,1369,1237,0.0268,0.2999,0,0,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,,0b00000000,0b0,"Processed, good quality (full BRDF inversions)",0b0000000,
